level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
4,정책,政策,examples.tl,6,環境方針,재생에너지 확대 정책은 탄소 중립 목표 달성의 핵심 수단이다.,재생에너지 확대 정책은 탄소 중립 목표 달성의 핵심 수단이다.,,same_as_korean,11
4,정책,政策,examples.tl,7,市民参加,시민들이 정책 수립 과정에 참여할 기회가 더 많아져야 한다.,시민들이 정책 수립 과정에 참여할 기회가 더 많아져야 한다.,,same_as_korean,11
4,정책,政策,examples.tl,8,研究発表,이 연구는 이민 정책이 노동 시장에 미치는 영향을 분석했다.,이 연구는 이민 정책이 노동 시장에 미치는 영향을 분석했다.,,same_as_korean,11
4,정책,政策,examples.tl,9,予算編成,정책의 효과를 높이려면 충분한 예산과 인력이 뒷받침되어야 한다.,정책의 효과를 높이려면 충분한 예산과 인력이 뒷받침되어야 한다.,,same_as_korean,11
4,제도,制度・制度,example_tl,,社会教育,사회 보장 제도는 국민의 기본적인 생활을 보호하기 위해 만들어졌다.,사회 보장 제도는 국민의 기본적인 생활을 보호하기 위해 만들어졌다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,1,社会教育,사회 보장 제도는 국민의 기본적인 생활을 보호하기 위해 만들어졌다.,사회 보장 제도는 국민의 기본적인 생활을 보호하기 위해 만들어졌다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,10,政治的議論,새로운 제도를 도입하기 전에 충분한 사회적 합의가 이루어져야 한다.,새로운 제도를 도입하기 전에 충분한 사회적 합의가 이루어져야 한다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,2,法科大学院の講義,배심원 제도는 시민이 사법 과정에 직접 참여하는 제도이다.,배심원 제도는 시민이 사법 과정에 직접 참여하는 제도이다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,3,経済分析,현행 세금 제도가 불평등을 심화시킨다는 지적이 있다.,현행 세금 제도가 불평등을 심화시킨다는 지적이 있다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,4,国際比較,여러 나라의 선거 제도를 비교해 보면 각기 장단점이 있다.,여러 나라의 선거 제도를 비교해 보면 각기 장단점이 있다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,5,福利厚生政策,연금 제도 개혁은 고령화 사회에서 피할 수 없는 과제이다.,연금 제도 개혁은 고령화 사회에서 피할 수 없는 과제이다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,6,教育改革,현행 입시 제도가 학생들에게 과도한 스트레스를 준다는 문제가 제기된다.,현행 입시 제도가 학생들에게 과도한 스트레스를 준다는 문제가 제기된다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,7,行政講義,민주주의 제도가 제대로 작동하려면 시민의 감시와 참여가 필수적이다.,민주주의 제도가 제대로 작동하려면 시민의 감시와 참여가 필수적이다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,8,労働政策,유연 근무 제도 도입으로 직원들의 일과 삶의 균형이 개선되었다.,유연 근무 제도 도입으로 직원들의 일과 삶의 균형이 개선되었다.,,same_as_korean,11
4,제도,制度・制度,examples.tl,9,医療行政,건강보험 제도 덕분에 국민 누구나 부담 없이 의료 서비스를 받을 수 있다.,건강보험 제도 덕분에 국민 누구나 부담 없이 의료 서비스를 받을 수 있다.,,same_as_korean,11
4,조례,条例・細則,example_tl,,地方行政,시의회는 음식물 쓰레기 감량을 위한 조례를 새로 제정했다.,시의회는 음식물 쓰레기 감량을 위한 조례를 새로 제정했다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,1,地方行政,시의회는 음식물 쓰레기 감량을 위한 조례를 새로 제정했다.,시의회는 음식물 쓰레기 감량을 위한 조례를 새로 제정했다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,10,住民参加,주민들이 조례 제정 과정에 직접 의견을 낼 수 있는 통로가 마련되었다.,주민들이 조례 제정 과정에 직접 의견을 낼 수 있는 통로가 마련되었다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,2,法科大学院の講義,조례는 지방 자치 단체가 법률의 범위 안에서 제정하는 법규범이다.,조례는 지방 자치 단체가 법률의 범위 안에서 제정하는 법규범이다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,3,市民教育,지역 주민의 생활에 직결된 사항은 조례로 규정하는 경우가 많다.,지역 주민의 생활에 직결된 사항은 조례로 규정하는 경우가 많다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,4,環境方針,이 조례에 따르면 공공 장소에서의 흡연이 전면 금지된다.,이 조례에 따르면 공공 장소에서의 흡연이 전면 금지된다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,5,法的適用範囲,시의원들은 복지 예산 확대를 위한 조례 개정안을 발의했다.,시의원들은 복지 예산 확대를 위한 조례 개정안을 발의했다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,6,商業規制,이 지역에서는 조례에 따라 심야 영업 시간을 제한하고 있다.,이 지역에서는 조례에 따라 심야 영업 시간을 제한하고 있다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,7,都市開発,건물 높이 제한에 관한 조례가 도시의 경관을 보호하는 역할을 한다.,건물 높이 제한에 관한 조례가 도시의 경관을 보호하는 역할을 한다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,8,福祉行政,해당 조례가 통과되면 저소득 어르신들에게 추가 지원이 제공된다.,해당 조례가 통과되면 저소득 어르신들에게 추가 지원이 제공된다.,,same_as_korean,11
4,조례,条例・細則,examples.tl,9,民事訴訟の処理,이 문제는 국가 법률이 아닌 지방 조례로 규율되는 사항입니다.,이 문제는 국가 법률이 아닌 지방 조례로 규율되는 사항입니다.,,same_as_korean,11
4,졸업식,卒業式。始まり,example_tl,,卒業式の準備,졸업식을 앞두고 졸업 가운과 모자를 빌렸다.,졸업식을 앞두고 졸업 가운과 모자를 빌렸다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,1,卒業式の準備,졸업식을 앞두고 졸업 가운과 모자를 빌렸다.,졸업식을 앞두고 졸업 가운과 모자를 빌렸다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,10,学校への感謝の気持ち,졸업식에서 학교와 선생님들께 감사한 마음을 전했다.,졸업식에서 학교와 선생님들께 감사한 마음을 전했다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,2,家族の出席,졸업식에 부모님과 조부모님이 모두 참석해 주셨다.,졸업식에 부모님과 조부모님이 모두 참석해 주셨다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,3,卒業証書を受け取る,졸업식에서 총장님으로부터 졸업 증서를 직접 받았다.,졸업식에서 총장님으로부터 졸업 증서를 직접 받았다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,4,卒業式のスピーチ,졸업식 축사에서 유명한 동문이 인생의 교훈을 전해 주었다.,졸업식 축사에서 유명한 동문이 인생의 교훈을 전해 주었다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,5,卒業写真,졸업식 후 친구들과 기념 사진을 많이 찍었다.,졸업식 후 친구들과 기념 사진을 많이 찍었다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,6,大学院卒業式,대학원 졸업식은 학부 졸업식과 별도로 진행된다.,대학원 졸업식은 학부 졸업식과 별도로 진행된다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,7,卒業式中止,코로나19로 인해 졸업식이 온라인으로 진행되었다.,코로나19로 인해 졸업식이 온라인으로 진행되었다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,8,感動の瞬間,졸업식에서 학창 시절의 추억이 떠올라 눈물이 났다.,졸업식에서 학창 시절의 추억이 떠올라 눈물이 났다.,,same_as_korean,11
4,졸업식,卒業式。始まり,examples.tl,9,友達との別れ,졸업식 후 각자의 길을 가게 되어 친구들과 아쉬운 작별을 했다.,졸업식 후 각자의 길을 가게 되어 친구들과 아쉬운 작별을 했다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,example_tl,,試験の不合格,오랫동안 준비했던 시험에서 떨어져 깊은 좌절감을 느꼈다.,오랫동안 준비했던 시험에서 떨어져 깊은 좌절감을 느꼈다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,1,試験の不合格,오랫동안 준비했던 시험에서 떨어져 깊은 좌절감을 느꼈다.,오랫동안 준비했던 시험에서 떨어져 깊은 좌절감을 느꼈다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,10,家族間の不和,부모와의 소통 단절이 청소년에게 깊은 좌절감을 준다.,부모와의 소통 단절이 청소년에게 깊은 좌절감을 준다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,2,就職・就活,연속 불합격으로 인한 좌절감이 그를 포기 직전까지 몰아갔다.,연속 불합격으로 인한 좌절감이 그를 포기 직전까지 몰아갔다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,3,運動・スポーツ,아무리 노력해도 실력이 늘지 않을 때 좌절감을 느끼기 쉽다.,아무리 노력해도 실력이 늘지 않을 때 좌절감을 느끼기 쉽다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,4,カウンセリング・相談,좌절감을 건강하게 처리하는 방법을 배우는 것이 중요하다.,좌절감을 건강하게 처리하는 방법을 배우는 것이 중요하다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,5,人間関係,오해로 인한 갈등이 좌절감으로 이어졌다.,오해로 인한 갈등이 좌절감으로 이어졌다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,6,起業・起業,사업 실패 후 겪는 좌절감은 새로운 시작을 더 어렵게 만든다.,사업 실패 후 겪는 좌절감은 새로운 시작을 더 어렵게 만든다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,7,心理的な成長,좌절감을 경험하는 것이 오히려 회복 탄력성을 키우는 기회가 된다.,좌절감을 경험하는 것이 오히려 회복 탄력성을 키우는 기회가 된다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,8,学校,친구들에게 따돌림을 당한 아이는 깊은 좌절감을 느꼈다.,친구들에게 따돌림을 당한 아이는 깊은 좌절감을 느꼈다.,,same_as_korean,11
4,좌절감,挫折感。敗北感または失望感,examples.tl,9,アート,작품이 계속 거절당할 때 예술가는 좌절감을 극복해야 한다.,작품이 계속 거절당할 때 예술가는 좌절감을 극복해야 한다.,,same_as_korean,11
4,증권,有価証券/株式,example_tl,,金融投資講座,증권 시장에서 주식과 채권을 거래하면 수익을 얻을 수 있다.,증권 시장에서 주식과 채권을 거래하면 수익을 얻을 수 있다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,1,金融投資講座,증권 시장에서 주식과 채권을 거래하면 수익을 얻을 수 있다.,증권 시장에서 주식과 채권을 거래하면 수익을 얻을 수 있다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,10,企業価値分析,증권 분석가들은 기업의 실적과 전망을 분석해 투자 등급을 부여한다.,증권 분석가들은 기업의 실적과 전망을 분석해 투자 등급을 부여한다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,2,投資相談,증권 투자는 높은 수익과 함께 높은 위험도 동반한다.,증권 투자는 높은 수익과 함께 높은 위험도 동반한다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,3,金融規制ニュース,금융감독원이 증권사의 불공정 거래 행위를 조사하고 있다.,금융감독원이 증권사의 불공정 거래 행위를 조사하고 있다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,4,経済ニュース,금리 인상 발표 이후 증권 시장이 크게 하락했다.,금리 인상 발표 이후 증권 시장이 크게 하락했다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,5,パーソナルファイナンスセミナー,증권 계좌를 개설하면 스마트폰으로도 주식 거래가 가능하다.,증권 계좌를 개설하면 스마트폰으로도 주식 거래가 가능하다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,6,企業の資金調達,기업은 증권 발행을 통해 자금을 조달할 수 있다.,기업은 증권 발행을 통해 자금을 조달할 수 있다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,7,個人の投資戦略,다양한 증권에 분산 투자하면 리스크를 줄일 수 있다.,다양한 증권에 분산 투자하면 리스크를 줄일 수 있다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,8,金融史の授業,1929년 미국 증권 시장의 대폭락이 세계 대공황의 시작이 되었다.,1929년 미국 증권 시장의 대폭락이 세계 대공황의 시작이 되었다.,,same_as_korean,11
4,증권,有価証券/株式,examples.tl,9,証券会社社員研修,고객에게 증권 상품을 권유할 때는 위험성을 충분히 설명해야 한다.,고객에게 증권 상품을 권유할 때는 위험성을 충분히 설명해야 한다.,,same_as_korean,11
4,증상,症状,example_tl,,病院受診,의사에게 증상을 자세히 설명하는 것이 정확한 진단에 도움이 된다.,의사에게 증상을 자세히 설명하는 것이 정확한 진단에 도움이 된다.,,same_as_korean,11
4,증상,症状,examples.tl,1,病院受診,의사에게 증상을 자세히 설명하는 것이 정확한 진단에 도움이 된다.,의사에게 증상을 자세히 설명하는 것이 정확한 진단에 도움이 된다.,,same_as_korean,11
4,증상,症状,examples.tl,10,症状の軽減,약을 복용한 후 증상이 많이 완화되었다.,약을 복용한 후 증상이 많이 완화되었다.,,same_as_korean,11
4,증상,症状,examples.tl,2,風邪の初期段階,감기 초기 증상으로 목이 따끔거리고 콧물이 났다.,감기 초기 증상으로 목이 따끔거리고 콧물이 났다.,,same_as_korean,11
4,증상,症状,examples.tl,3,重篤な症状,흉통은 심장 질환을 나타내는 심각한 증상일 수 있다.,흉통은 심장 질환을 나타내는 심각한 증상일 수 있다.,,same_as_korean,11
4,증상,症状,examples.tl,4,症状の悪化,며칠 사이에 증상이 악화되어 결국 응급실을 찾았다.,며칠 사이에 증상이 악화되어 결국 응급실을 찾았다.,,same_as_korean,11
4,증상,症状,examples.tl,5,新型コロナウイルス感染症（COVID-19）の症状,"발열, 기침, 인후통이 코로나19의 대표적인 증상이다.","발열, 기침, 인후통이 코로나19의 대표적인 증상이다.",,same_as_korean,11
4,증상,症状,examples.tl,6,症状記録,증상이 언제 시작되었고 얼마나 심한지 기록해 두는 것이 좋다.,증상이 언제 시작되었고 얼마나 심한지 기록해 두는 것이 좋다.,,same_as_korean,11
4,증상,症状,examples.tl,7,隠れた症状,고혈압은 특별한 증상 없이 진행되어 '침묵의 살인자'라고 불린다.,고혈압은 특별한 증상 없이 진행되어 '침묵의 살인자'라고 불린다.,,same_as_korean,11
4,증상,症状,examples.tl,8,アレルギー反応,피부 발진은 알레르기 반응의 흔한 증상 중 하나이다.,피부 발진은 알레르기 반응의 흔한 증상 중 하나이다.,,same_as_korean,11
4,증상,症状,examples.tl,9,消化器症状,"스트레스로 인해 소화 불량, 복통 같은 증상이 나타날 수 있다.","스트레스로 인해 소화 불량, 복통 같은 증상이 나타날 수 있다.",,same_as_korean,11
4,지방자치,地方自治・自治,example_tl,,行政教育,지방자치는 주민이 지역 문제를 스스로 결정하는 민주주의의 기초이다.,지방자치는 주민이 지역 문제를 스스로 결정하는 민주주의의 기초이다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,1,行政教育,지방자치는 주민이 지역 문제를 스스로 결정하는 민주주의의 기초이다.,지방자치는 주민이 지역 문제를 스스로 결정하는 민주주의의 기초이다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,10,国際比較,선진국일수록 지방자치 역량이 강하고 주민 참여도가 높은 경향이 있다.,선진국일수록 지방자치 역량이 강하고 주민 참여도가 높은 경향이 있다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,2,歴史講座,우리나라에서 지방자치가 본격적으로 시행된 것은 1995년부터이다.,우리나라에서 지방자치가 본격적으로 시행된 것은 1995년부터이다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,3,政治的議論,지방자치 강화를 위해서는 중앙 정부의 권한 일부를 지자체에 이양해야 한다.,지방자치 강화를 위해서는 중앙 정부의 권한 일부를 지자체에 이양해야 한다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,4,地方選挙,지방자치단체장과 지방 의원을 뽑는 지방 선거가 4년마다 실시된다.,지방자치단체장과 지방 의원을 뽑는 지방 선거가 4년마다 실시된다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,5,市民参加,활발한 지방자치를 위해서는 주민의 적극적인 참여와 감시가 필요하다.,활발한 지방자치를 위해서는 주민의 적극적인 참여와 감시가 필요하다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,6,学術研究,지방자치의 성공을 위해서는 지역별로 충분한 재정 자립도가 확보되어야 한다.,지방자치의 성공을 위해서는 지역별로 충분한 재정 자립도가 확보되어야 한다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,7,メディア分析,지방자치 20년을 돌아보면 성과와 과제가 공존하고 있다.,지방자치 20년을 돌아보면 성과와 과제가 공존하고 있다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,8,市民コース,지방자치의 발전은 풀뿌리 민주주의를 실현하는 데 핵심적인 역할을 한다.,지방자치의 발전은 풀뿌리 민주주의를 실현하는 데 핵심적인 역할을 한다.,,same_as_korean,11
4,지방자치,地方自治・自治,examples.tl,9,行政改革,지방자치단체가 재정 자립도를 높여야 진정한 자치가 가능하다.,지방자치단체가 재정 자립도를 높여야 진정한 자치가 가능하다.,,same_as_korean,11
4,지속가능,持続可能な,example_tl,,経済フォーラム,지속가능한 발전을 위해 환경과 경제의 균형을 맞춰야 한다.,지속가능한 발전을 위해 환경과 경제의 균형을 맞춰야 한다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,1,経済フォーラム,지속가능한 발전을 위해 환경과 경제의 균형을 맞춰야 한다.,지속가능한 발전을 위해 환경과 경제의 균형을 맞춰야 한다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,10,環境宣言,기업들이 지속가능 경영 선언을 발표하며 친환경 활동을 확대하고 있다.,기업들이 지속가능 경영 선언을 발표하며 친환경 활동을 확대하고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,2,企業戦略,많은 기업들이 지속가능 경영을 핵심 전략으로 채택하고 있다.,많은 기업들이 지속가능 경영을 핵심 전략으로 채택하고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,3,教育目標,지속가능한 미래를 위해 학생들에게 환경 교육이 필요하다.,지속가능한 미래를 위해 학생들에게 환경 교육이 필요하다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,4,農業分野,지속가능한 농업은 생산성을 유지하면서도 환경에 미치는 영향을 최소화한다.,지속가능한 농업은 생산성을 유지하면서도 환경에 미치는 영향을 최소화한다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,5,国際的な目標,유엔의 지속가능발전목표(SDGs)는 2030년까지 달성해야 할 17가지 목표를 담고 있다.,유엔의 지속가능발전목표(SDGs)는 2030년까지 달성해야 할 17가지 목표를 담고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,6,ファッション業界,지속가능한 패션을 위해 재활용 소재로 만든 옷을 선택하는 소비자가 늘고 있다.,지속가능한 패션을 위해 재활용 소재로 만든 옷을 선택하는 소비자가 늘고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,7,都市計画,지속가능한 도시를 만들기 위해 녹색 건축과 대중교통 확충이 추진되고 있다.,지속가능한 도시를 만들기 위해 녹색 건축과 대중교통 확충이 추진되고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,8,食品産業,지속가능한 식품 시스템 구축을 위해 로컬 푸드 운동이 확산되고 있다.,지속가능한 식품 시스템 구축을 위해 로컬 푸드 운동이 확산되고 있다.,,same_as_korean,11
4,지속가능,持続可能な,examples.tl,9,エネルギー政策,화석연료 의존에서 벗어나 지속가능한 에너지 체계로 전환해야 한다.,화석연료 의존에서 벗어나 지속가능한 에너지 체계로 전환해야 한다.,,same_as_korean,11
4,지속가능성,持続可能性,example_tl,,환경 정책을 논의할 때,환경 지속가능성을 위해 재생에너지 사용을 늘려야 해요.,환경 지속가능성을 위해 재생에너지 사용을 늘려야 해요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,1,환경 정책을 논의할 때,환경 지속가능성을 위해 재생에너지 사용을 늘려야 해요.,환경 지속가능성을 위해 재생에너지 사용을 늘려야 해요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,10,미래 세대를 이야기할 때,지속가능성은 미래 세대를 위해 현재 자원을 책임감 있게 사용하는 것이에요.,지속가능성은 미래 세대를 위해 현재 자원을 책임감 있게 사용하는 것이에요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,2,기업 경영을 논의할 때,기업들이 장기적 지속가능성을 위해 ESG 경영을 도입하고 있어요.,기업들이 장기적 지속가능성을 위해 ESG 경영을 도입하고 있어요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,3,농업을 이야기할 때,지속가능성 있는 농업 방식으로 식량 문제를 해결할 수 있어요.,지속가능성 있는 농업 방식으로 식량 문제를 해결할 수 있어요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,4,도시 계획을 논의할 때,도시의 지속가능성을 높이기 위해 녹지 공간을 확대하고 있어요.,도시의 지속가능성을 높이기 위해 녹지 공간을 확대하고 있어요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,5,국제 협약을 이야기할 때,유엔의 지속가능발전목표(SDGs)는 전 세계가 함께 달성해야 할 목표예요.,유엔의 지속가능발전목표(SDGs)는 전 세계가 함께 달성해야 할 목표예요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,6,소비 패턴을 이야기할 때,지속가능성을 고려한 소비 방식이 점점 더 중요해지고 있어요.,지속가능성을 고려한 소비 방식이 점점 더 중요해지고 있어요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,7,에너지를 논의할 때,화석연료 의존도를 줄이는 것이 에너지 지속가능성의 핵심이에요.,화석연료 의존도를 줄이는 것이 에너지 지속가능성의 핵심이에요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,8,사회적 지속가능성을 논의할 때,불평등 해소는 사회적 지속가능성을 위해 필수적이에요.,불평등 해소는 사회적 지속가능성을 위해 필수적이에요.,,same_as_korean,11
4,지속가능성,持続可能性,examples.tl,9,기후 변화와 연결할 때,기후 변화 대응은 지구의 지속가능성에 달려 있어요.,기후 변화 대응은 지구의 지속가능성에 달려 있어요.,,same_as_korean,11
4,지식재산권,知的財産権,example_tl,,법률을 이야기할 때,발명품을 보호하기 위해 지식재산권 등록이 필요해요.,발명품을 보호하기 위해 지식재산권 등록이 필요해요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,1,법률을 이야기할 때,발명품을 보호하기 위해 지식재산권 등록이 필요해요.,발명품을 보호하기 위해 지식재산권 등록이 필요해요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,10,혁신을 이야기할 때,지식재산권 보호가 기술 혁신을 촉진해요.,지식재산권 보호가 기술 혁신을 촉진해요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,2,특허를 이야기할 때,특허는 발명자의 지식재산권을 보호하는 제도예요.,특허는 발명자의 지식재산권을 보호하는 제도예요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,3,저작권을 이야기할 때,저작권도 중요한 지식재산권 중 하나예요.,저작권도 중요한 지식재산권 중 하나예요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,4,침해를 이야기할 때,지식재산권 침해는 법적 제재를 받을 수 있어요.,지식재산권 침해는 법적 제재를 받을 수 있어요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,5,글로벌 무역을 이야기할 때,국제 무역에서 지식재산권 보호가 핵심 이슈예요.,국제 무역에서 지식재산권 보호가 핵심 이슈예요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,6,기업 경쟁력을 이야기할 때,기업의 지식재산권은 중요한 무형 자산이에요.,기업의 지식재산권은 중요한 무형 자산이에요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,7,콘텐츠 창작을 이야기할 때,창작자의 지식재산권 보호가 창작 활동을 장려해요.,창작자의 지식재산권 보호가 창작 활동을 장려해요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,8,디지털 환경을 논의할 때,인터넷에서 지식재산권 침해가 빈번하게 발생해요.,인터넷에서 지식재산권 침해가 빈번하게 발생해요.,,same_as_korean,11
4,지식재산권,知的財産権,examples.tl,9,교육을 이야기할 때,지식재산권에 대한 교육이 학교에서 필요해요.,지식재산권에 대한 교육이 학교에서 필요해요.,,same_as_korean,11
4,지적재산,知的財産,example_tl,,法律講座,"지적재산은 특허, 상표권, 저작권 등을 포함하는 개념이다.","지적재산은 특허, 상표권, 저작권 등을 포함하는 개념이다.",,same_as_korean,11
4,지적재산,知的財産,examples.tl,1,法律講座,"지적재산은 특허, 상표권, 저작권 등을 포함하는 개념이다.","지적재산은 특허, 상표권, 저작권 등을 포함하는 개념이다.",,same_as_korean,11
4,지적재산,知的財産,examples.tl,10,グローバル企業戦略プレゼンテーション,지적재산의 가치를 높이는 것이 디지털 경제 시대의 핵심 전략이다.,지적재산의 가치를 높이는 것이 디지털 경제 시대의 핵심 전략이다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,2,企業法務チーム会議,우리 회사의 지적재산을 보호하기 위해 특허 출원을 강화해야 한다.,우리 회사의 지적재산을 보호하기 위해 특허 출원을 강화해야 한다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,3,国際貿易紛争,지적재산권 침해는 국제 무역 분쟁의 주요 원인 중 하나이다.,지적재산권 침해는 국제 무역 분쟁의 주요 원인 중 하나이다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,4,スタートアップ投資説明,이 스타트업의 핵심 경쟁력은 독자적인 지적재산에 있다.,이 스타트업의 핵심 경쟁력은 독자적인 지적재산에 있다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,5,クリエイターの権利保護,지적재산권은 창작자의 노력과 창의성을 법적으로 보호한다.,지적재산권은 창작자의 노력과 창의성을 법적으로 보호한다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,6,IT企業の戦略,기술 기업들은 지적재산 포트폴리오를 확충하기 위해 특허 전쟁을 벌이기도 한다.,기술 기업들은 지적재산 포트폴리오를 확충하기 위해 특허 전쟁을 벌이기도 한다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,7,国際条約の説明,세계 각국은 지적재산 보호를 위한 국제 협약에 가입해 있다.,세계 각국은 지적재산 보호를 위한 국제 협약에 가입해 있다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,8,大学技術移転説明会,대학의 연구 성과를 지적재산으로 등록해 기업에 이전할 수 있다.,대학의 연구 성과를 지적재산으로 등록해 기업에 이전할 수 있다.,,same_as_korean,11
4,지적재산,知的財産,examples.tl,9,ソフトウェア会社ガイド,소프트웨어 무단 복제는 지적재산권 침해에 해당한다.,소프트웨어 무단 복제는 지적재산권 침해에 해당한다.,,same_as_korean,11
4,지진,地震,example_tl,,災害ニュース,규모 6.5의 지진이 발생해 도시 일부가 큰 피해를 입었다.,규모 6.5의 지진이 발생해 도시 일부가 큰 피해를 입었다.,,same_as_korean,11
4,지진,地震,examples.tl,1,災害ニュース,규모 6.5의 지진이 발생해 도시 일부가 큰 피해를 입었다.,규모 6.5의 지진이 발생해 도시 일부가 큰 피해를 입었다.,,same_as_korean,11
4,지진,地震,examples.tl,10,津波警報,해저 지진이 발생하면 쓰나미가 발생할 수 있으므로 해안가를 피해야 한다.,해저 지진이 발생하면 쓰나미가 발생할 수 있으므로 해안가를 피해야 한다.,,same_as_korean,11
